"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT08","WT11","WT14","WT16"
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-15",,,,,"0.00","0.0","0.0","81","46","51",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-16",,,,,"0.01","0.0","0.0","82","50","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-17",,,,,"0.44","0.0","0.0","63","48","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-18",,,,,"0.74","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-19",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-20",,,"0.45",,,"0.0","0.0","71","49","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-21",,,,,"0.00","0.0","0.0","81","50","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-22",,,,,"0.00","0.0","0.0","79","54","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-23",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-24",,,,,"0.00","0.0","0.0","89","51","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-27",,,,,"0.00","0.0","0.0","90","55","62",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-28",,,,,"0.00","0.0","0.0","83","53","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-29",,,,,"0.00","0.0","0.0","94","51","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-06-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-01",,,,,"0.00","0.0",,"100","58","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-02",,,,,"0.00","0.0","0.0","92","57","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-03",,,,,"0.00","0.0","0.0","95","58","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-04",,,,,"0.00","0.0","0.0","97","59","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-05",,,,,"0.00","0.0","0.0","101","60","63",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-06",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-07",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-08",,,,,"0.00","0.0","0.0","100","56","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-09",,,,,"0.00","0.0","0.0","99","57","61",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-10",,,,,"0.00","0.0","0.0","97","50","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-11",,,,,"0.00","0.0","0.0","94","51","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-12",,,,,"0.00","0.0","0.0","95","52","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-13",,,,,"0.00","0.0","0.0","93","53","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-15",,,,,"0.00","0.0","0.0","99","56","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-16",,,,,"0.00","0.0","0.0","98","55","59",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-17",,,,,"0.00","0.0","0.0","99","56","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-18",,,,,"0.00","0.0","0.0","92","54","56",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-19",,,,,"0.00","0.0","0.0","93","56","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-20",,,,,"0.00","0.0","0.0","96","56","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-23",,,,,"0.00","0.0","0.0","92","50","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-24",,,,,"0.00","0.0","0.0","94","50","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-25",,,,,"0.00","0.0","0.0","95","52","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-26",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-27",,,,,"0.00","0.0","0.0","94","51","60",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-29",,,,,"0.00","0.0","0.0","96","48","57",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-30",,,,,"0.00","0.0","0.0","78","47","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-08-31",,,,,"0.00","0.0","0.0","87","48","52",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-01",,,,,"0.00","0.0","0.0","90","52","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-02",,,,,"0.00","0.0","0.0","94","53","54",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-03",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-04",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-05",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-06",,,,,"0.00","0.0","0.0","91","47","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-07",,,,,"0.00","0.0","0.0","87","49","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-08",,,,,"0.00","0.0","0.0","90","53","55",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-09",,,,,"0.00","0.0","0.0","79","52","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-10",,,,,"0.00","0.0","0.0","76","43","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-12",,,"0.14",,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-13",,,,,"0.00","0.0","0.0","78","43","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-14",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-15",,,,,"0.00","0.0","0.0","84","43","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-16",,,,,"0.00","0.0","0.0","85","45","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-17",,,,,"0.08","0.0","0.0","69","45","53",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-19",,,,,"0.00","0.0","0.0","82","42","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-20",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-21",,,,,"0.00","0.0","0.0","88","43","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-22",,,,,"0.00","0.0","0.0","87","46","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-23",,,,,"0.05","0.0","0.0","84","47","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-24",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-25",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-26",,,,,"0.00","0.0","0.0","81","38","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-27",,,,,"0.00","0.0","0.0","70","41","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-28",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-29",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-09-30",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-01",,,,,"0.00","0.0","0.0","86","39","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-03",,,"0.10",,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-04",,,,,"0.08","0.0","0.0","51","39","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-05",,,,,"0.00","0.0","0.0","66",,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-06",,,,,"0.00","0.0","0.0","74","39","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-07",,,,,"0.00","0.0","0.0","78","41","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-08",,,,,"0.00","0.0","0.0","78","39","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-09",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-10",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-11",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-12",,,,,"0.00","0.0","0.0","78","40","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-13",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-14",,,,,"0.00","0.0","0.0","77","42","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-17",,,"0.50",,,"0.0","0.0","80","44","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-18",,,,,"0.01","0.0","0.0","76","50","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-19",,,,,"0.00","0.0","0.0","78","58","58",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-20",,,,,"0.00","0.0","0.0","68","43","47",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-21",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-22",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-23",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-24",,,,,"0.00","0.0","0.0","74","42","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-26",,,"0.35",,,"0.0","0.0","72","50","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-27",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-30",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-10-31",,,"0.76",,,"0.0","0.0","58","41","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-01",,,,,"2.83","0.0",,"42","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-02",,,,,"0.99","0.0","0.0","45","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-07",,,"0.67",,,"0.0","0.0","47","37","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-08",,,,,"0.52","0.0","0.0","42","36","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-09",,,,,"0.01","0.0","0.0","51","36","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-10",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-13",,,"0.01",,,"0.0","0.0","54","31","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-14",,,,,"0.00","0.0","0.0","43","29","29",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-15",,,,,"0.00","0.0","0.0","44","26","26",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-16",,,,,"0.00","0.0","0.0","45","23","23",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-17",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-18",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-19",,,"2.73",,,"0.0","0.0","44","22","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-20",,,,,"1.90","0.0","0.0","44","41","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-21",,,,,"0.79","0.0","0.0","48","41","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-22",,,,,"1.57","0.0","0.0","50","48","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-23",,,,,"0.72","0.0","0.0","52","47","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-24",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-27",,,"3.19",,,"0.0","0.0","55","41","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-28",,,,,"2.96","0.0","0.0","59","42","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-29",,,,,"1.00","0.0","0.0","60","41","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-30",,,,,"2.22","0.0","0.0","47","40","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2005-12-31",,,,,"2.90","0.0","0.0","53","43","49",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-02",,,"1.81",,,"0.0","0.0","51","44","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-03",,,,,"0.00","0.0","0.0","46","37","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-04",,,,,"0.94","0.0","0.0","44","35","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-05",,,,,"0.00","0.0","0.0","46","41","42","    1",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-06",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-07",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-09",,,"0.65",,,"0.0","0.0","51","39","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-10",,,,,"0.67","0.0","0.0","50","40","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-11",,,,,"1.48","0.0","0.0","54","44","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-13",,,"0.82",,,"0.0","0.0","53","39","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-15",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-16",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-17",,,"3.22",,,"0.0","0.0","45","42","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-18",,,,,"2.56","0.3","0.0","45","33","33",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-19",,,,,"0.45","0.3","0.0","36","34","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-20",,,,,"0.06","0.0","0.0","42","34","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-21",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-22",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-23",,,"0.89",,,"0.0","0.0","51","31","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-24",,,,,"0.01","0.0","0.0","53","33","35","    1",,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-25",,,,,"0.00","0.0","0.0","53","33","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-26",,,,,"0.10","0.0","0.0","44","35","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-27",,,,,"0.38","0.0","0.0","45","36","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-28",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-29",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-30",,,"2.37",,,"0.0","0.0","62","48","62",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-01-31",,,,,"0.25","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-01",,,,,"0.02","0.0","0.0","52","36","48",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-02",,,,,"0.86","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-03",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-04",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-06",,,"1.47",,,"0.0","0.0","59","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-07",,,,,"0.87",,"0.0","50","34","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-09",,,"0.34",,,"0.0","0.0","52","32","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-10",,,,,"0.66","0.0","0.0","36","33","34",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-12",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-13",,,"0.15",,,"0.0","0.0","47","27","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-14",,,,,"1.49",,"4.0","44","32","35",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-15",,,,,"0.16","0.0",,"47","32","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-16",,,,,"0.69","0.0",,"53","36","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-17",,,,,"0.65","0.0",,"44","34","37",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-18",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-19",,,,,"0.00","0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-20",,,,,"0.00","0.0","0.0","58","28","38",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-21",,,,,"0.01","0.0","0.0","54","36","39",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-22",,,,,"0.02","0.0","0.0","54","38","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-23",,,,,"0.00","0.0","0.0","61","38","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-24",,,,,"0.44","0.0","0.0","61","39","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-25",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-26",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-27",,,"0.51",,,"0.0","0.0","62","33","36",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-28",,,,,"0.02","0.0","0.0","63","35","41",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-29",,,,,"0.25","0.0","0.0","57","39","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-30",,,,,"0.00","0.0","0.0","61","37","40",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-03-31",,,,,"0.28","0.0","0.0","49","40","44",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-01",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-02",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-03",,,"1.06",,,"0.0","0.0","54","36","42",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-04",,,,,"0.00","0.0","0.0","56","44","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-05",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-06",,,"0.10",,,"0.0","0.0","60","41","46",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-07",,,,,"0.23","0.0","0.0","63","40","43",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-08",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-09",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-10",,,"0.53",,,"0.0","0.0","64","42","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-11",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-12",,,"0.31",,,"0.0","0.0","57","44","45",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-13",,,,,"0.05","0.0","0.0","63","45","50",,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-14",,,,,,"0.0","0.0",,,,,,,,,,,
"USC00043761","HAPPY CAMP RANGER STATION, CA US","2006-04-15",,,,,,"0.0","0.0",,,,,,,,,,,
